year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,TS_DM_effluent,CH4_emissions
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2012,44,18868245.73292262,36753770.33392224,18980771.322202515,1564163.554824228,2704836.587409143,55032383.38769114,30071266.63684565,44288466.41847247,2346245.3322363463,15327407.328651791,5665.237673386326,18866.64528476396
2012,45,18890906.300517906,36797911.23121722,18999542.891166225,1565487.3179884143,2707196.3078824775,55098476.70984405,30107381.91645063,44332266.746054456,2348230.9769826257,15340779.078000687,5665.1418988212135,18887.502739632055
2012,46,18913567.009530507,36842052.40398135,19018486.406266954,1566832.455661903,2709662.7271202435,55164570.44446413,30143497.42143946,44376468.28128949,2350248.683492859,15354755.453681359,5665.177253150292,18908.36019450015
2012,47,18936227.721023895,36886193.581577845,19037434.528876703,1568177.602124998,2712125.375954702,55230664.18631986,30179612.93038205,44420680.5673789,2352266.4031875017,15368710.463743292,5665.1778733471765,18929.217649368242
2012,48,18958888.367912102,36930334.63332883,19056387.22371759,1569522.757580264,2714579.062472031,55296757.739743784,30215728.336360127,44464903.52200763,2354284.1363704004,15382614.687341489,5665.161722051658,18950.07510423634
2012,49,18981549.01697767,36974475.689321145,19075344.491941806,1570867.9220904051,2717029.198753263,55362851.29951836,30251843.74580838,44509137.14786413,2356301.883135612,15396498.792935135,5665.16226639275,18970.932559104433
2012,50,19004209.668428935,37018616.74996058,19094306.345807355,1572213.0963225237,2719472.8781010867,55428944.866251215,30287959.15905883,44553381.47355042,2358319.64448379,15410346.30923947,5665.162862815571,18991.790013972528
2012,51,19026870.321879975,37062757.81449542,19113272.791498758,1573558.280613192,2721915.5178495175,55495038.43881674,30324074.575496428,44597636.513497025,2360337.4209197923,15424187.934480578,5665.163362760253,19012.647468840623
2012,52,19049530.62167383,37106898.19013554,19131364.524616174,1574887.015111979,2724227.773400275,55561130.97988215,30360189.428292885,44639850.55743766,2362330.5226679733,15437290.715934869,5665.07494846395,19033.504923708722
2012,53,19072190.92349725,37151038.569729075,19149460.860579483,1576225.8051145973,2726589.1117464127,55627223.52686712,30396304.28432396,44682075.34135204,2364338.7076719003,15450671.633229649,5665.075455854796,19054.362378576818
2012,54,19094851.15944848,37195178.82100907,19167561.80607119,1577564.60401672,2728954.9974483126,55693315.88172488,30432419.03537123,44724310.88083268,2366346.906025084,15464078.31887375,5665.05898780707,19075.219833444913
2012,55,19117511.397502802,37239319.07638572,19185667.367813222,1578903.412184167,2731319.7813530457,55759408.242716655,30468533.78977031,44766557.19156409,2368355.1182762543,15477478.76100057,5665.059513580849,19096.077288313005
2012,56,19140171.63766353,37283459.33586547,19203777.552374568,1580242.2299744333,2733676.6284676464,55825500.609852105,30504648.547526464,44808814.288873896,2370363.344961654,15490834.227983307,5665.060040181555,19116.934743181104
2012,57,19162831.83926236,37327599.52022986,19221892.366175216,1581581.0577369067,2736034.1947995387,55891592.864515364,30540763.243824605,44851082.18774207,2372371.586605364,15504193.770530697,5665.050399708234,19137.792198049196
2012,58,19185492.042044498,37371739.706899226,19240011.81549005,1582919.8958130772,2738392.546956512,55957685.122629926,30576877.942008637,44893360.902810015,2374379.84371962,15517557.766086878,5665.05069553429,19158.64965291729
2012,59,19208151.41647536,37415878.280009344,19257806.20446226,1584219.0277080378,2740666.881704091,56023774.964719936,30612991.320007823,44934881.14374518,2376328.5415620604,15530445.662989825,5664.843607715686,19179.507107785386
2012,60,19230810.792234708,37460016.85570724,19275605.148726877,1585536.8941533333,2742983.880481424,56089864.81068471,30649104.700124286,44976412.01369595,2378305.3412300036,15543575.322728043,5664.843939837101,19200.364562653485
2012,61,19253470.169131096,37504155.43361999,19293408.65519347,1586854.7690449948,2745298.4923534044,56155954.65996583,30685218.0820529,45017953.52878466,2380282.1535674958,15556691.456669267,5664.844224096849,19221.222017521577
2012,62,19276129.54736229,37548294.01413284,19311216.730617363,1588172.6527506593,2747616.332657242,56222044.51314014,30721331.466108866,45059505.70477375,2382258.9791259924,15569825.88505768,5664.844557798757,19242.079472389672
2012,63,19298788.926931478,37592432.597252,19329029.3816036,1589490.5456297842,2749924.386801983,56288134.370216936,30757444.85229726,45101068.55707496,2384235.81844468,15582904.858544545,5664.844892296967,19262.936927257768
2012,64,19321448.30784186,37636571.182983674,19346846.614610802,1590808.44803386,2752245.242842259,56354224.23120555,30793558.240623184,45142642.10075843,2386212.6720507937,15596056.376106108,5664.845227595513,19283.794382125863
2012,65,19344107.690096654,37680709.77133416,19364668.435955,1592126.3603066155,2754563.9803298027,56420314.096115366,30829671.63109176,45184226.35056156,2388189.540459927,15609195.888535524,5664.845563698433,19304.651836993955
2012,66,19366767.91294415,37724849.99708918,19383180.457410917,1593444.2827842224,2756908.0865764655,56486406.412753895,30865786.36125496,45227421.067292035,2390166.4241763377,15622479.157266611,5665.055711874238,19325.509291862054
2012,67,19389428.100118633,37768990.153356135,19401697.07942347,1594786.3631723237,2759265.892165427,56552498.62534614,30901901.034564294,45270626.51865465,2392179.54475849,15635840.05560406,5665.046793621115,19346.366746730146
2012,68,19412088.288713656,37813130.31239019,19420218.307904627,1596128.4544158594,2761613.1614399534,56618590.84208161,30938015.710137613,45313842.71844402,2394192.6816237937,15649141.248159708,5665.04714875539,19367.224201598245
2012,69,19434748.478731576,37857270.474195935,19438744.14863937,1597470.5568296583,2763958.449742928,56684683.06296721,30974130.387978673,45357069.68015842,2396205.835244492,15662431.2152099,5665.047504480368,19388.08165646634
2012,70,19457408.670174774,37901410.63877799,19457274.607289404,1598812.6707218403,2766300.754716165,56750775.28800987,31010245.068091266,45400307.417008504,2398219.0060827653,15675704.276724909,5665.047860799077,19408.939111334435
2012,71,19480068.86304563,37945550.80614102,19475809.689397104,1600154.7963940315,2768638.6334703877,56816867.51721653,31046359.7504792,45443555.94192647,2400232.194591052,15688952.256332172,5665.048217714533,19429.79656620253
2012,72,19502729.05734655,37989690.97628968,19494349.4003891,1601496.9341415584,2770975.1754792025,56882959.75059421,31082474.435146287,45486815.26757446,2402245.401212342,15702192.66104879,5665.048575229761,19450.654021070623
2012,73,19525388.196132377,38033829.09038292,19510709.416263975,1602842.4036449431,2773149.3128994186,56949048.905386224,31118587.437586207,45524988.63794917,2404263.605467419,15714512.773096683,5664.784696457447,19471.511475938718
2012,74,19548047.336340096,38077967.207245864,19527074.09250225,1604171.0167647635,2775371.523549464,57015138.06432539,31154700.44229226,45563172.88250515,2406256.52514715,15727105.300113607,5664.785051929537,19492.368930806813
2012,75,19570706.478012502,38122105.32696191,19543443.39364659,1605499.6417434171,2777593.189587557,57081227.22753659,31190813.44933266,45601367.918508604,2408249.4626151305,15739694.740996135,5664.7854181022085,19513.22638567491
2012,76,19593365.62076052,38166243.448773146,19559817.325171374,1606828.2788788297,2779814.722514032,57147316.39388496,31226926.458087303,45639573.758733094,2410242.4183182493,15752283.427579492,5664.785687003581,19534.083840543004
2012,77,19616024.764387786,38210381.572297096,19576195.892442398,1608156.928463017,2782030.6920970613,57213405.562797815,31263039.468243264,45677790.41569881,2412235.3926945305,15764840.588549994,5664.785906816802,19554.941295411103
2012,78,19638683.90909559,38254519.697925836,19592579.100720845,1609485.5907823024,2784244.127942276,57279494.73486224,31299152.48012133,45716017.901681855,2414228.386173459,15777383.391672878,5664.7861769509545,19575.798750279195
2012,79,19661343.054484934,38298657.82488217,19608966.95516662,1610814.2661174969,2786451.63328547,57345583.90891451,31335265.4930856,45754256.228722,2416221.39917625,15789892.588617641,5664.786347336878,19596.656205147294
2012,80,19684001.103685915,38342793.81655492,19623846.802500863,1612119.684290935,2788494.845193366,57411669.885750696,31371376.758999668,45788975.8725019,2418179.526436407,15801470.789429054,5664.512300245422,19617.513660015386
2012,81,19706659.153600805,38386929.809618294,19638731.264731012,1613420.6815520849,2790600.3978762813,57477755.86466913,31407488.02605152,45823706.28437225,2420131.022328132,15813402.25463224,5664.512478722252,19638.37111488348
2012,82,19729317.203817047,38431065.80326868,19653620.346686736,1614721.6925125858,2792698.671199983,57543841.84446649,31443599.293583654,45858447.47560227,2422082.5387688833,15825292.470133217,5664.512554060324,19659.228569751573
2012,83,19751975.254544105,38475201.7979141,19668514.053111766,1616022.7174306,2794803.4222954577,57609927.82575375,31479710.561929908,45893199.45726067,2424034.0761459046,15837219.393007575,5664.512681765109,19680.08602461967
2012,84,19774633.30578453,38519337.79355951,19683412.38217646,1617323.756206555,2796903.1154061165,57676013.80853832,31515821.831094332,45927962.225078285,2425985.634309837,15849117.653967975,5664.512810105925,19700.943479487763
2012,85,19797291.324953716,38563473.72673282,19698315.344473433,1618624.80941692,2798997.045311306,57742099.69778179,31551933.049145225,45962735.80377122,2427937.2141253846,15860983.256764049,5664.504792296721,19721.800934355862
2012,86,19819949.34469064,38607609.66101204,19713222.944485314,1619925.8773056471,2801087.89540703,57808185.58868115,31588044.268100947,45997520.20379894,2429888.815958475,15872831.407306483,5664.504934231032,19742.658389223958
2012,87,19842607.912078716,38651746.66207005,19728238.98528415,1621230.244991087,2803146.4821369373,57874273.076896355,31624156.35987569,46032557.63232955,2431845.3674866348,15884496.732109291,5664.64184701848,19763.51584409205
2012,88,19865266.479830924,38695883.66383738,19743259.69120925,1622544.7749406146,2805247.208519489,57940360.56617363,31660268.452230774,46067605.94615479,2433817.1624109265,15896400.848277085,5664.6419380524285,19784.37329896015
2012,89,19887925.04794895,38740020.666317284,19758285.06711952,1623859.3192022606,2807346.5210812646,58006448.05651787,31696380.545168877,46102665.15661209,2435788.9788033953,15908296.952793814,5664.6420295061225,19805.230753828244
2012,90,19910583.616434474,38784157.66951305,19773315.117794126,1625173.878036115,2809452.493105694,58072535.54793398,31732492.638692684,46137735.274852835,2437760.817054177,15920230.794265581,5664.642121381607,19826.088208696336
2012,91,19933242.185289197,38828294.67342798,19788349.847935107,1626488.4516980716,2811549.040126064,58138623.040426925,31768604.732804902,46172816.311848454,2439732.677547112,15932111.227381011,5664.6422136809315,19846.945663564435
2012,92,19955900.75451482,38872431.67806539,19803389.26216994,1627803.0404399654,2813649.805345254,58204710.53400166,31804716.82750824,46207908.27839639,2441704.560659953,15944015.563623091,5664.64230640614,19867.803118432526
2012,93,19978559.323714968,38916568.682653174,19818433.365054052,1629117.6445097115,2815740.121712523,58270798.02750209,31840828.922170978,46243011.18512599,2443676.466764572,15955860.689704282,5664.6423000367695,19888.660573300625
2012,94,20001220.219674967,38960710.219575256,19834395.828178514,1630432.264151438,2817876.9370290604,58336892.307385415,31876944.725107223,46280256.9324164,2445648.3962271614,15967969.309831329,5665.22398999956,19909.51802816872
2012,95,20023880.925246406,39004851.3856363,19850354.21768003,1631768.3575980088,2820047.6766753816,58402986.03196879,31913060.22461171,46317493.17458661,2447652.5363970175,15980270.16782715,5665.176392860452,19930.375483036813
2012,96,20046541.630699955,39048992.55146769,19866317.26032091,1633104.467087135,2822217.161146796,58469079.7562083,31949175.723928303,46354740.27408199,2449656.7006307067,15992563.913165163,5665.176363386972,19951.23293790491
2012,97,20069202.336232245,39093133.71745245,19882284.960305132,1634440.5928526088,2824377.5332583073,58535173.480677485,31985291.223370392,46391998.240711845,2451660.8892789176,16004806.021797063,5665.176383072253,19972.090392773003
2012,98,20091862.996998496,39137274.79623672,19898257.32177757,1635776.7351250355,2826537.9698399385,58601267.07457906,32021406.651466608,46429267.08414754,2453665.1026875577,16017048.49575964,5665.1651915635275,19992.9478476411
2012,99,20114523.657901958,39181415.875288256,19914234.348826494,1637112.8941319687,2828692.268356182,58667360.66888082,32057522.079781502,46466546.81392836,2455669.3411979578,16029256.187351689,5665.165225865307,20013.805302509194
2012,100,20137184.31894415,39225556.95461002,19930216.045486007,1638449.070098045,2830838.3288656133,58733454.26358721,32093637.508317493,46503837.43946722,2457673.605147072,16041417.196905132,5665.165260547631,20034.66275737729
2012,101,20159845.144713834,39269698.35480722,19945433.53859904,1639765.0403707528,2832906.770800148,58799548.33874878,32129753.19938793,46539344.92339763,2459647.5605561337,16053138.367867496,5665.2064424214095,20055.520212245385
2012,102,20182505.970652677,39313839.75533392,19960655.6868038,1641083.8552367,2834983.0664380747,58865642.41440375,32165868.89072796,46574863.26920874,2461625.7828550544,16064904.04314908,5665.20648471081,20076.377667113484
2012,103,20205166.796762224,39357981.156193145,19975882.494564593,1642402.6859696421,2837066.7633779035,58931736.4905566,32201984.58234005,46610392.48731726,2463604.0289544677,16076711.659141444,5665.206527386743,20097.235121981576
2012,104,20227827.62304403,39402122.55738791,19991113.966287427,1643721.532809362,2839149.9681970226,58997830.56721185,32238100.27422668,46645932.58800387,2465582.2992140474,16088516.486449786,5665.206570451197,20118.09257684967
2012,105,20250488.26240447,39446263.59447543,20006348.443186723,1645040.3955058015,2841245.1892874017,59063924.09867981,32274215.668207385,46681479.70076889,2467560.5932587064,16100389.405961934,5665.159840110702,20138.950031717763
2012,106,20273148.902025107,39490404.632069804,20021587.544666287,1646359.2747234225,2843332.0284850593,59130017.63090667,32310331.062602773,46717037.60422121,2469538.912085138,16112214.828081993,5665.159905159131,20159.80748658586
2012,107,20295809.541513056,39534545.6694057,20036831.274887823,1647678.1706938772,2845416.4661292774,59196111.16274652,32346446.456786692,46752606.30807146,2471517.25604082,16124026.641399229,5665.159871987018,20180.664941453953
2012,108,20318469.898504604,39578686.156462155,20049498.915688664,1648985.2644255315,2847365.332759743,59262203.870638534,32382561.400741972,46782164.13660675,2473477.8966383017,16135070.218971867,5665.089247887166,20201.522396322052
2012,109,20341130.25517234,39622826.642887846,20062171.19340909,1650248.6501499142,2849401.630561468,59328296.577586085,32418676.344181173,46811732.78462108,2475372.975224876,16146609.23984831,5665.089166933192,20222.379851190144
2012,110,20363790.611714233,39666967.12906841,20074848.112069044,1651512.0528505978,2851438.00346374,59394389.284166604,32454791.28741982,46841312.26149431,2477268.0792759014,16158148.686294517,5665.089135473943,20243.23730605824
2012,111,20386450.9681326,39711107.615008354,20087529.675645452,1652775.4727440136,2853468.246517153,59460481.99038684,32490906.230461594,46870902.57650593,2479163.209116025,16169653.396930525,5665.089104591649,20264.09476092634
2012,112,20409111.324429758,39755248.10071219,20100215.8880744,1654038.9100443705,2855505.37523233,59526574.69625355,32527021.17331019,46900503.73884015,2481058.36506656,16181197.126316527,5665.089074289307,20284.95221579443
2012,113,20431771.680608038,39799388.586184464,20112906.753253024,1655302.364963757,2857537.7382057635,59592667.40177353,32563136.115969323,46930115.757590264,2482953.54744564,16192713.84983265,5665.089044569916,20305.809670662526
2012,114,20454432.036669783,39843529.07142974,20125602.275041603,1656565.837712257,2859569.19547508,59658760.10695362,32599251.058442727,46959738.64176361,2484848.75656839,16204225.441025445,5665.089015436475,20326.66712553062
2012,115,20477093.33955714,39887671.401012406,20139438.14010638,1657809.8386272567,2861513.310642729,59724855.573708415,32635367.509919453,46992022.326914765,2486714.75794089,16215242.093642123,5665.325721839308,20347.524580398716
2012,116,20499754.64231494,39931813.7303427,20153278.594346356,1659097.0608150999,2863460.782912452,59790951.04008533,32671483.961189702,47024316.72014137,2488645.5912226546,16226277.76983722,5665.325689450376,20368.382035266808
2012,117,20522415.944945328,39975956.0594248,20167123.6420066,1660384.2995156106,2865406.1886513294,59857046.506090626,32707600.412256878,47056621.831348605,2490576.4492734205,16237301.73569086,5665.3256575962705,20389.239490134907
2012,118,20545076.87242797,40020097.657750376,20180973.4740489,1661671.553974224,2867392.018014326,59923140.877914995,32743716.265432343,47088938.10611398,2492507.330961341,16248554.768747842,5665.231870660957,20410.096945003002
2012,119,20567737.799751997,40064239.255766965,20194827.811635885,1662958.825288135,2869376.392830587,59989235.24927674,32779832.11835501,47121264.89381694,2494438.2379322075,16259799.55937332,5665.231831006549,20430.9543998711
2012,120,20590398.72692096,40108380.85348151,20208686.6587161,1664246.1136826763,2871356.786906756,60055329.62018621,32815947.97103054,47153602.20367078,2496369.1705240197,16271021.79247161,5665.231792240631,20451.811854739193
2012,121,19860220.19167054,38686053.91502495,19163447.053482547,1577533.4193811112,2722371.6569457455,57925642.22570583,31652225.930475187,44714709.791459166,2366300.129071672,15426772.722692546,5665.231754368218,20472.66930960729
2012,122,19882881.308910195,38730195.88298136,19177210.565690365,1578797.3254869452,2724288.8230024767,57991737.15098815,31688342.08607588,44746824.653277405,2368195.988230423,15437636.663680688,5665.279309913123,20493.526764475384
2012,123,19905542.426005565,38774337.85065672,19190978.59852971,1580067.185624253,2726202.6496551293,58057832.07584965,31724458.24144663,44778950.06323588,2370100.7784363846,15448481.681379052,5665.279273842764,20514.38421934348
2012,124,19926148.241802786,38814476.262678385,19201863.445859287,1581097.0627635934,2727689.0602972787,58117932.37192488,31757298.76037345,44804348.040338226,2371645.5941453953,15456904.675017899,5665.279238680954,20535.24167421157
2012,125,19946753.353549454,38854613.30326825,19212753.068124693,1582126.9571089754,2729181.349913253,58178030.61451933,31790138.157219704,44829757.158957504,2373190.435663468,15465360.982841754,5665.279204432709,20556.09912907967
2012,126,19967357.762377325,38894748.97463088,19223647.46794986,1583156.868862748,2730675.6020176946,58238126.80693394,31822976.433789127,44855177.425216235,2374735.3032941273,15473828.41143359,5665.279171103041,20576.956583947765
2012,127,19987961.46941593,38934883.27896649,19234546.647932116,1584186.7982256885,2732174.9232599274,58298220.952463195,31855813.5918819,44880608.84517484,2376280.1973385382,15482324.565139579,5665.279138696967,20597.814038815857
2012,128,20008564.475398283,38975016.217702955,19245450.610643752,1585216.745397089,2733670.034777961,58358313.05324507,31888649.632666282,44906051.42483532,2377825.118095639,15490796.863741772,5665.279008651907,20618.671493683953
2012,129,20029165.562255558,39015145.418143675,19254319.52188699,1586246.710574841,2735163.859346773,58418399.556578785,31921482.614845064,44926745.551069535,2379370.065862267,15499261.869631706,5664.974081045761,20639.52894855205
2012,130,20049765.77252265,39055272.9110598,19263195.401131824,1587154.424899435,2736917.6933556246,58478483.50319116,31954314.199958242,44947455.935974136,2380731.6373491576,15509200.26234853,5664.9294576304865,20660.386403420143
2012,131,20070365.114420734,39095398.712465435,19272076.115029342,1588062.157566094,2738678.1596102347,58538564.917060554,31987144.40110831,44968177.60173502,2382093.2363491463,15519176.237791318,5664.929400760387,20681.243858288242
2012,132,20093024.831800766,39139537.953611955,19283846.914638605,1589209.908769585,2740841.517863686,58604655.759418994,32023258.325682737,44995642.80082329,2383814.863154383,15531435.267894208,5664.929345008648,20702.101313156334
2012,133,20115684.54896229,39183677.194332846,19295622.223271918,1590357.6787036508,2743001.490499036,58670746.6011401,32059372.24990892,45023118.52096769,2385536.518055482,15543675.112827858,5664.929290381287,20722.958768024433
2012,134,20138344.26590983,39227816.4346369,19307402.04437631,1591505.4675610878,2745160.3351682345,58736837.44223708,32095486.17379406,45050604.77021127,2387258.2013416374,15555908.565953318,5664.92923688432,20743.81622289252
2012,135,20161003.982647926,39271955.67453298,19319186.38138222,1592653.2755338198,2747312.8107986255,58802928.28272319,32131600.097345397,45078101.55655839,2388979.9133007354,15568105.927858867,5664.9291845237585,20764.67367776062
2012,136,20183664.367095027,39316096.21507057,19331364.02311994,1593790.4703202632,2749091.657910011,58869021.07069391,32167715.085057966,45106516.053946406,2390685.7054804005,15578186.061490051,5665.096111775863,20785.531132628716
2012,137,20206324.751341853,39360236.75521803,19343546.187575653,1595038.4118049783,2750872.1681698314,58935113.85808048,32203830.072451346,45134941.104343064,2392557.6177074728,15588275.619629035,5665.096061706169,20806.38858749681
2012,138,20228985.135393016,39404377.294984356,19355732.878138,1596286.3725063808,2752648.470032921,59001206.64489637,32239945.05953289,45163376.7156552,2394429.5587595766,15598341.330186544,5665.096012790932,20827.246042364906
2012,139,20251645.51925316,39448517.83437859,19367924.091722824,1597534.3522566257,2754426.088669176,59067299.43115513,32276060.046309993,45191822.88068646,2396301.528384944,15608414.502458658,5665.0959650361665,20848.103497233
2012,140,20274305.90292695,39492658.37340983,19380119.83768021,1598782.351564561,2756194.805215911,59133392.21687035,32312175.032790095,45220279.6212537,2398173.527346847,15618437.229556821,5665.095918447891,20868.960952101097
2012,141,20296966.095725194,39536798.54063141,19392322.504211385,1600030.370126824,2757988.405142623,59199484.44586523,32348289.715062298,45248752.50982644,2400045.5551902414,15628600.962474855,5665.048199561163,20889.81840696919
2012,142,20319626.288431037,39580938.707673006,19404529.66178489,1601278.4085531991,2759778.9938672367,59265576.6745906,32384404.397187233,45277235.877497956,2401917.612829804,15638747.63191433,5665.048176460729,20910.675861837284
2012,143,20342285.87168717,39625077.68755734,19416061.35512112,1602491.4495433092,2761484.2636653283,59331667.12575431,32420518.108001698,45304143.16194916,2403737.1743149688,15648410.82743685,5664.89581403314,20931.533316705383
2012,144,20364945.271853186,39669216.31079739,19427597.632618066,1603705.118765398,2763201.2319348487,59397757.0429052,32456631.52701629,45331061.142775364,2405557.6781481015,15658140.314297466,5664.850041504117,20952.39077157348
2012,145,20387604.67214078,39713354.93427427,19439138.27319022,1604918.8072605801,2764914.4675443512,59463846.96041067,32492744.94622464,45357989.304110385,2407378.210890875,15667848.649417982,5664.850071898353,20973.248226441574
2012,146,20410264.072161835,39757493.557231955,19450683.273437593,1606132.5148490344,2766624.0272232196,59529936.87713875,32528858.365008198,45384927.638020925,2409198.772273557,15677536.154264903,5664.8500052640375,20994.10568130967
2012,147,20432923.472121354,39801632.18006976,19462232.64240183,1607346.242028065,2768332.8698414,59596026.79368734,32564971.783693682,45411876.165604144,2411019.3630421027,15687219.595767925,5664.849989879453,21014.963136177765
2012,148,20455582.50285322,39845770.08368288,19473790.17028848,1608559.9879982865,2770081.9074719106,59662115.633321956,32601084.613922596,45438843.73067299,2412839.981997435,15697130.809007483,5664.757682966525,21035.82059104586
2012,149,20478241.53370656,39889907.987532616,19485351.97697183,1609773.753787423,2771823.0374333644,59728204.47331086,32637197.444345105,45465821.279600814,2414660.6306811394,15706997.212122388,5664.757713335243,21056.67804591395
2012,150,20500901.10451083,39934046.94316177,19495735.425528906,1610940.9713377522,2773494.2306421124,59794294.88815665,32673311.135314412,45490049.32623399,2416411.4570066333,15716467.30697196,5664.892701067741,21077.535500782047
2012,151,20523560.67553663,39978185.89922244,19506123.104363095,1612062.073422346,2775249.8495056345,59860385.30364856,32709424.826636784,45514287.24351376,2418093.110133524,15726415.813865252,5664.892756449841,21098.392955650146
2012,152,20546220.24679308,40022324.8557324,19516515.022212736,1613183.1939567605,2777003.752830281,59926475.71981321,32745538.518326752,45538535.05182959,2419774.7909351457,15736354.59937158,5664.892814112587,21119.250410518238
2012,153,20568879.81828935,40066463.81270951,19526911.181839492,1614304.33309129,2778744.944182187,59992566.13667734,32781652.210398935,45562792.75762536,2421456.4996369397,15746221.350365715,5664.892874067996,21140.107865386333
2012,154,20591539.390034664,40110602.77017174,19537311.586007256,1615425.4909763504,2780484.369925669,60058656.55426782,32817765.902868025,45587060.36735014,2423138.2364645307,15756078.096245445,5664.892936328071,21160.96532025443
2012,155,20614198.962038282,40154741.72813712,19547716.23748304,1616546.6677625277,2782223.039642528,60124746.97261171,32853879.595748797,45611337.88746031,2424820.0016437965,15765930.557974314,5664.893000904825,21181.822775122524
2012,156,20636858.185359992,40198880.0068992,19558126.293855157,1617667.8626480226,2784021.776671348,60190836.37396671,32889992.73291777,45635628.01899525,2426501.7939720387,15776123.401137626,5664.805830427669,21202.680229990623
2012,157,20659516.32741604,40243016.17944588,19568687.713829655,1618743.867400637,2785736.367459542,60256922.62163018,32926104.1468196,45660271.33226907,2428115.80110096,15785839.415604059,5664.5355140117335,21223.537684858715
2012,158,20682174.470038265,40287152.35309542,19579253.19946662,1619758.8472138916,2787638.3993874257,60323008.87094499,32962215.561623774,45684924.13208866,2429638.270820842,15796617.596528733,5664.535655556363,21244.39513972681
2012,159,20704832.431324802,40331288.17351815,19589824.27734664,1620773.8441899149,2789581.1892102174,60389094.591364056,32998326.68742419,45709589.98047537,2431160.7662848774,15807626.738857886,5664.490321634294,21265.252594594902
2012,160,20727490.393085953,40375423.994865395,19600399.37798954,1621788.8588846347,2791519.3363321167,60455180.31316741,33034437.813981026,45734265.21530881,2432683.2883269573,15818609.57254865,5664.4904402875545,21286.110049463
2012,161,20750148.31632685,40419559.74117839,19610978.50379946,1622803.8914339386,2793453.413941354,60521265.92262003,33070548.879146203,45758949.842198625,2434205.837150913,15829569.345667662,5664.480810224119,21306.967504331096
2012,162,20772806.24011121,40463695.488550015,19621561.65718844,1623818.9419741742,2795380.676092973,60587351.533657745,33106659.945177533,45783643.86677292,2435728.4129612665,15840490.497860169,5664.480946090685,21327.82495919919
2012,163,20795464.164450508,40507831.2370026,19632148.840577174,1624834.0106421893,2797305.141602068,60653437.14631404,33142771.012093287,45808347.29467996,2437251.015963289,15851395.802411709,5664.481084824494,21348.682414067287
2012,164,20818122.34210404,40551967.47889021,19642877.738910265,1625845.2495721253,2799022.447663535,60719523.49780351,33178882.482728608,45833381.39079051,2438767.874358193,15861127.203426687,5664.544413383108,21369.53986893538
2012,165,20840780.520410948,40596103.72205054,19653610.70881599,1626890.8395818945,2800857.657687403,60785609.85119864,33214993.954405237,45858424.9872372,2440336.2593728467,15871526.72689527,5664.544576726589,21390.397323803478
2012,166,20863438.699381955,40640239.966504484,19664347.753943272,1627936.4454948776,2802694.967285418,60851696.206530765,33251105.42714028,45883478.09253419,2441904.6682423213,15881938.147950692,5664.5447427524605,21411.25477867157
2012,167,20886096.879055213,40684376.212326355,19675088.83586592,1628982.0673423025,2804534.4914825563,60917782.563911095,33287216.90099454,45908540.61702037,2443473.101013459,15892362.118401144,5664.544918314694,21432.112233539665
2012,168,20908755.059441563,40728512.45953726,19685833.957857776,1630027.7053023374,2806364.5994173577,60983868.923371285,33323328.37598528,45933612.568334706,2445041.5579535114,15902732.730031684,5664.545096587257,21452.969688407764
2012,169,20931413.053353865,40772648.34351227,19696585.614576656,1631073.359089818,2808232.9921290623,61049954.73894882,33359439.55378301,45958699.76734543,2446610.0386347324,15913320.288731344,5664.498478075038,21473.82714327586
2012,170,20954071.04808514,40816784.22908256,19707341.270631846,1632119.0293249553,2810096.754459968,61116040.55691503,33395550.73288598,45983796.298140876,2448178.543987438,15923881.608606474,5664.49868281886,21494.684598143955
2012,171,20976728.553866897,40860919.16221994,19716445.438810013,1633146.621533985,2811621.400721807,61182124.948778495,33431661.13272566,46005039.357223265,2449719.9323009825,15932521.270756895,5664.376445439532,21515.54205301205
2012,172,20999385.876348827,40905053.73830453,19725557.210353512,1634154.487236613,2813331.1066705827,61248208.80601746,33467771.240431234,46026300.15749142,2451231.7308549243,15942209.604466625,5664.3306204826995,21536.39950788014
2012,173,21022043.047751643,40949188.020099595,19734672.069334865,1635162.3678835079,2815068.4602137483,61314292.222609,33503881.107354473,46047568.161781244,2452743.551825267,15952054.607877897,5664.292850703607,21557.25696274824
2012,174,21044700.22026173,40993322.30405154,19743790.865225047,1636170.264129703,2816810.0338285817,61380375.64243008,33539990.976042427,46068845.352191664,2454255.3961945595,15961923.52502862,5664.293127522165,21578.114417616333
2012,175,21067357.348937016,41037456.50261694,19752913.60191981,1637178.1761973423,2818549.8119148617,61446458.934399664,33576100.77486867,46090131.73781279,2455767.264296019,15971782.26751754,5664.282168821346,21598.971872484428
2012,176,21090014.47845478,41081590.702823415,19762040.241174363,1638186.1041377157,2820275.7410311336,61512542.22882648,33612210.575037606,46111427.22940674,2457279.156206579,15981562.532509748,5664.282379440887,21619.829327352523
2012,177,21112671.609019417,41125724.90506911,19771170.786847197,1639194.0481710585,2822008.515433068,61578625.52630666,33648320.376875,46132731.83597668,2458791.072256593,15991381.587454043,5664.282641159445,21640.68678222062
2012,178,21135328.87651884,41169859.37405237,19781964.83062671,1640177.1708024938,2823705.760030249,61644709.22317998,33684430.3969522,46157917.93812889,2460265.756203746,16000999.30683807,5664.316874855687,21661.544237088714
