year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,WIP,WOP,CH4,WOP_frac,WIP_frac
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,%,%
2009,281,572693.4690177615,1115559.1531908482,762369.1211662148,78475.59476625631,125234.22460570328,1670355.9513018045,912730.2162470575,1778861.2827211681,117713.39214938444,709660.6060989854,23941.637838390332,2394.163783839033,5287086.534339516,0.001418131239569428,0.014181312395694281
2009,282,587769.4010412309,1144925.8124448978,781678.7544868104,80572.93994346386,128473.44108002532,1714327.4197035902,936757.4829094618,1823917.0938025578,120859.40991519578,728016.1661201437,24580.94792233363,2458.094792233363,5431638.870278418,0.0014186538827493803,0.014186538827493805
2009,283,602845.3340421631,1174292.4736029638,800996.7177563212,82670.3139614287,131705.14165616137,1758298.8909563094,960784.7511296977,1868992.341431416,124005.47094214305,746329.1360515814,25220.26633580041,2522.026633580041,5576195.684861645,0.001419150851853161,0.01419150851853161
2009,284,617921.2680166083,1203659.1366573519,820323.0113340633,84767.71683970546,134932.15472540565,1802270.3650484413,984812.0209014697,1914087.0264461476,127151.57525955817,764615.5434439655,25859.592367904228,2585.959236790423,5720756.973253503,0.0014196239870362885,0.014196239870362884
2009,285,632997.202632426,1233025.8009610802,839657.5522038711,86865.14830530553,138161.8735869623,1846241.8410112432,1008839.2916954292,1959200.9551423658,130297.72245795827,782917.283659453,26498.926139615243,2649.8926139615246,5865322.377277992,0.0014200749984638326,0.014200749984638324
2009,286,648072.4591026673,1262391.1442937376,860892.3876479602,89006.32259270715,141538.47025686002,1890211.3390494466,1032865.4816948762,2008748.9045119071,133509.48388906068,802051.3314555401,27148.92491902458,2714.892491902458,6005465.277943615,0.0014210647546888339,0.014210647546888338
2009,287,663147.7157688562,1291756.4880080847,882135.4859451419,91003.21612864168,145170.78381373774,1934180.8376591643,1056891.6720066147,2058316.1338719977,136504.8241929625,822634.4416111807,27767.272443555823,2776.727244355582,6145611.919680785,0.001420390441122819,0.01420390441122819
2009,288,678222.972479391,1321121.8318088138,903386.8082473973,93000.13698458024,148795.64813878847,1978150.336398224,1080917.8623890295,2107902.5525772604,139500.20547687032,843175.3394531348,28385.629017134674,2838.562901713467,6285762.122804843,0.0014197465567846541,0.014197465567846543
2009,289,693298.2290674637,1350487.1753709968,924646.3139975931,94997.08507578087,152412.3913222552,2022119.8347801026,1104944.0525762702,2157508.0659943842,142495.62761367124,863670.2174927796,29003.994515283895,2900.3994515283894,6425915.707627141,0.0014191311109422898,0.014191311109422898
2009,290,708373.4849407539,1379852.5175408435,945914.0035723519,96994.06042274,156034.24369799497,2066089.331077199,1128970.2416243264,2207132.675002155,145491.09063410995,884194.0476219716,29622.368489619796,2962.2368489619794,6566072.143915334,0.0014185422676672584,0.014185422676672586
2009,291,723448.7404944252,1409217.859088099,967189.8773005992,98991.06304335839,159651.77019945948,2110058.8264420736,1152996.43016299,2256776.3803680656,148486.59456503752,904693.3644636038,30240.75103047688,3024.075103047688,6706231.779358604,0.0014179783673827218,0.014179783673827216
2009,292,738523.9949247482,1438583.1984471658,988473.9354648911,100988.09295301321,163262.0357190474,2154028.318530516,1177022.6169113172,2306439.1827514134,151482.13942951977,925151.5357412685,30859.14212211638,3085.914212211638,6846393.89137512,0.0014174378834476036,0.014174378834476035
2009,293,753601.5126084352,1467952.9464351812,1010604.1582481412,103168.72297297092,166730.5569183262,2198004.4117746027,1201052.4107196934,2358076.3692456633,154753.08445945632,944806.4892038485,31528.06675478253,3152.806675478253,6989829.663754433,0.001419189461074721,0.014191894610747208
2009,294,768679.0288964728,1497322.6917045875,1032742.72366988,105212.01566267495,170444.2386480997,2241980.5009480454,1225082.2023037532,2409733.021896387,157818.02349401236,965850.685672565,32166.359714978207,3216.635971497821,7133267.73703703,0.0014195205335698524,0.014195205335698523
2009,295,783756.5439882007,1526692.4346436826,1054889.6314930227,107255.33787082274,174162.1770969365,2285956.586632252,1249111.9919811946,2461409.140150387,160883.00680623404,986919.0035493069,32804.66264469023,3280.4662644690234,7276708.2855727775,0.0014198393017150843,0.014198393017150843
