year,j_day,manure_applied,manure_N_applied,active_N_l1,stable_N_l1,profile_N,fert_N_applied,N_uptake,biomass,bio_N,yield_actual
,,kg,kg,kg,kg,kg,kg,kg,kg ha^-1,kg N ha^-1,kg ha^-1
2010,133,0.0,0.0,115920.02648700186,19260.794149944482,92.60276737915422,0.0,1.850872892149021,1485.3969366714368,60.45933244925525,0
2010,134,0.0,0.0,115112.66946083124,19317.034307716098,92.71416369325982,0.0,2.439642088734946,1604.964873318124,61.61042966184944,0
2010,135,0.0,0.0,115052.2867575014,19373.2443007808,95.27154325406963,0.0,1.1510972125941876,1715.9308739710332,65.74087188350772,0
2010,136,0.0,0.0,114991.76758059743,19429.424062535545,88.55743330567242,0.0,4.1304422216582894,1850.9028916960308,70.25731355809286,0
2010,137,0.0,0.0,114931.05201844696,19485.573497006848,88.70090336488299,0.0,4.516441674585139,1983.497036892531,75.6375915785244,0
2010,138,0.0,0.0,114870.36054047346,19541.692616305165,87.9861497284395,0.0,5.380278020431529,2110.6650045537917,81.12233122686636,0
2010,139,0.0,0.0,114809.47959951076,19597.78132785142,87.95435027290365,0.0,4.918886629881118,2251.35889039274,86.17693794290092,0
2010,140,0.0,0.0,114748.19523024108,19653.839434173056,91.69732596954042,0.0,1.5806663989248717,2398.140576310217,91.554471608609,0
2010,141,0.0,0.0,114685.26926556036,19709.866130800187,96.71760372725596,0.0,1.9770901877203124,2545.910636996494,97.32407869563896,0
2010,142,0.0,0.0,114622.0649733219,19765.861281599697,100.79338677776956,0.0,3.226479089352024,2681.56999598571,103.21085621437763,0
2010,143,0.0,0.0,114558.14916612975,19821.824538073957,105.12646845558416,0.0,3.7032204371068227,2812.7472089385847,109.03764345862724,0
2010,144,0.0,0.0,114492.2651426039,19877.75493564326,110.47851818326342,0.0,4.651738904319116,2951.405817304024,114.16815058703921,0
2010,145,0.0,0.0,114424.5639584659,19933.651583791147,117.13687005330041,0.0,5.13050712841197,3092.3834874983713,120.2150826129736,0
2010,146,0.0,0.0,114355.47304780487,19989.513801555437,124.24004116719901,0.0,6.046932025934392,3239.205826737474,126.46573287945624,0
2010,147,0.0,0.0,114285.87121733486,20045.341338807168,131.62264777814892,0.0,6.2506502664826415,3377.9323283054805,132.73003168649686,0
2010,148,0.0,0.0,114216.95932098116,20101.134534126766,138.32063475117064,0.0,6.264298807040606,3509.4304044728997,138.5128800451409,0
2010,149,0.0,0.0,114148.40423269579,20156.893562779485,145.1420298881281,0.0,5.782848358644037,3647.5289406624283,143.94660484627516,0
2010,150,0.0,0.0,114079.777543707,20212.618390005613,152.34855405593424,0.0,5.4337248011342645,3786.860827098825,149.4943897869976,0
2010,151,0.0,0.0,114011.22955157998,20268.309054727702,159.31704214241205,0.0,5.547784940722423,3928.4917110220745,155.10387454924904,0
2010,152,0.0,0.0,113943.75053076609,20323.96608134027,165.1760700549757,0.0,5.609484762251455,4079.4093213139795,160.4641482290992,0
2010,153,0.0,0.0,113876.08607328363,20379.58937927135,171.45413995154013,0.0,5.360273679850153,4224.8156105477365,166.00435209802453,0
2010,154,0.0,0.0,113804.39396969664,20435.176974344296,181.58799422056012,0.0,5.540203868925304,4378.747645235203,171.52321969427456,0
2010,155,0.0,0.0,113730.27133497129,20490.727675372193,194.23481446926957,0.0,5.518867596250022,4525.1109499837185,177.1621745103413,0
2010,156,0.0,0.0,113655.74365031246,20546.241284152395,207.22778453456937,0.0,5.638954816066723,4652.958311740487,182.82476487638644,0
2010,157,0.0,0.0,113584.6085635915,20601.60749429604,212.84167672177847,0.0,5.662590366045156,4754.4426095767185,188.2020299048911,0
2010,158,0.0,0.0,112884.0355004218,20656.741671363066,229.18348327763098,0.0,5.377265028504666,4810.614311518232,194.78994013045335,0
2010,159,0.0,0.0,112759.65785052316,20711.808704695617,241.0167448371757,0.0,6.587910225562234,4829.49929523398,199.28367628577445,0
2010,160,0.0,0.0,112314.00562391269,20766.6587678427,254.3255357247105,0.0,4.493736155321115,4831.983928137886,200.79447498303423,0
2010,161,0.0,0.0,111898.19464335042,20821.30799475145,272.99830398320665,0.0,1.5107986972597993,4831.983928137886,200.99324561534672,0
2010,162,0.0,0.0,111823.80446157168,20875.920205841107,292.3763871039249,0.0,0.19877063231250114,4831.983928137886,200.99324561534672,0
2010,163,0.0,0.0,111749.39099041128,20930.495390064618,310.90470609806823,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,164,0.0,0.0,111675.12419540147,20985.033619698985,330.80467543092436,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,165,0.0,0.0,111600.74156344941,21039.534838326006,350.8392969987874,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,166,0.0,0.0,111529.96783321779,21093.907282208173,364.2763662708652,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,167,0.0,0.0,110944.21827832113,21148.005096551617,378.0067596636145,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,168,0.0,0.0,110376.23454776958,21201.904382078967,398.6682218821482,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,169,0.0,0.0,110300.45377654697,21255.765977567444,417.2640571962805,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,170,0.0,0.0,110203.01448539914,21309.579265516608,434.5780776943185,0.0,0.0,4831.983928137886,200.99324561534672,0
2010,171,0.0,0.0,110127.60402013433,21363.35504582617,456.55536886408595,0.0,0.0,1548.5636416572297,64.41470770755541,3283.4202864806566
2010,172,0.0,0.0,110052.47612753251,21417.093457399875,478.1363463125491,0.0,0.0,1548.970102883803,64.41470770755541,0
2010,173,0.0,0.0,109976.59368102695,21470.76138755511,499.9272663047797,0.0,0.0,1602.8148230883976,64.55231694014141,0
2010,174,0.0,0.0,109643.40512544365,21522.938301544807,489.0753859854193,0.0,0.1376092325860015,1674.345444896962,66.32745373958518,0
2010,175,0.0,0.0,108761.36541588815,21576.042162107253,512.1803129458611,0.0,1.7751367994437766,1755.1791968454017,69.04088063555353,0
2010,176,0.0,0.0,108683.92176111255,21629.107525376578,532.1305126681798,0.0,2.7134268959683543,1842.9031023204116,72.26501853205808,0
2010,177,0.0,0.0,108606.57595309174,21681.890958168817,535.5171646743505,0.0,3.224137896504549,1937.2384602546638,75.82630953588176,0
2010,178,0.0,0.0,108187.77933962827,21734.688569323607,555.8184008092006,0.0,3.561291003823679,2034.987960674692,79.6770066856089,0
2010,179,0.0,0.0,107776.39117942411,21787.30743736117,579.5052526370852,0.0,3.8506971497271327,2125.2513375503822,83.70287521365738,0
2010,180,0.0,0.0,107632.96841340158,21839.855467344056,597.1563906633032,0.0,4.025868528048482,2216.784044500483,87.52529277029281,0
2010,181,0.0,0.0,107555.92780023487,21892.365203182057,612.3611683633723,0.0,3.8224175566354304,2321.699094264928,91.34344034271555,0
2010,182,0.0,0.0,107480.03475953029,21944.83720784448,631.877557310481,0.0,3.8181475724227476,2426.665169734671,95.59418042480338,0
2010,183,0.0,0.0,107405.18309704463,21997.271992234306,650.7505625141417,0.0,4.25074008208783,2525.184758285247,99.94308300813323,0
2010,184,0.0,0.0,107331.21900233052,22049.669991845334,668.6499213618573,0.0,4.34890258332984,2617.5968631311516,104.10503837883056,0
2010,185,0.0,0.0,107257.45756603802,22102.031306396904,686.5640171655637,0.0,4.161955370697324,2711.97137145967,108.02742273283405,0
2010,186,0.0,0.0,107181.48333445497,22154.354851454802,706.9751293693122,0.0,3.9223843540035013,2814.5369901290746,111.95993594611153,0
2010,187,0.0,0.0,107101.44325529688,22206.637999338847,731.1113151664599,0.0,3.9325132132774696,2910.7560003823883,116.16007506974948,0
2010,188,0.0,0.0,106981.17656799228,22258.862299384193,755.2190883593645,0.0,4.200139123637955,3008.6687695360797,120.21430857318222,0
2010,189,0.0,0.0,106901.32411657975,22311.04693004735,779.1740201935249,0.0,4.054233503432744,3104.2747722724976,124.29086347414434,0
2010,190,0.0,0.0,106718.39446291269,22363.14135913513,803.2440531251415,0.0,4.076554900962119,3196.6464693551115,128.29766556501363,0
2010,191,0.0,0.0,106639.89954716462,22415.196785658645,826.5559593001818,0.0,4.006802090869276,3294.645829617274,132.18412417630648,0
2010,192,0.0,0.0,106562.47768635479,22467.2137360628,848.9328822205451,0.0,3.886458611292844,3393.30847793708,136.2260536357397,0
2010,193,0.0,0.0,106483.95495952234,22519.191671043747,872.269627673596,0.0,4.041929459433223,3488.300870651546,140.32415619704534,0
2010,194,0.0,0.0,106406.50322245671,22571.131116034085,894.501154984727,0.0,4.098102561305647,3577.8462680517687,144.3158854894112,0
2010,195,0.0,0.0,106329.77489639216,22623.03242606407,916.1486906428592,0.0,3.9917292923658545,3647.5921721976574,148.10741735080657,0
2010,196,0.0,0.0,106255.42251419777,22674.76953763254,930.9299450857474,0.0,3.7915318613953835,3680.1734847275766,151.21284311442363,0
2010,197,0.0,0.0,105704.91999802813,22726.36348176882,955.5592967960064,0.0,3.105425763617051,3687.115499263342,152.96118290318557,0
2010,198,0.0,0.0,105626.87500935256,22777.91864892049,981.2965108820135,0.0,1.7483397887619505,3687.115499263342,153.5165440660468,0
2010,199,0.0,0.0,105548.37446017805,22829.434816141427,1000.8421473765035,0.0,0.5553611628612335,3687.115499263342,153.5165440660468,0
2010,200,0.0,0.0,105470.92915371191,22880.912501144237,1027.8086559590058,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,201,0.0,0.0,105392.45221429178,22932.351198565964,1055.8229847658738,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,202,0.0,0.0,105315.05541916624,22983.751438326854,1082.7878442732065,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,203,0.0,0.0,105238.61366417342,23035.113689010752,1108.8260844703368,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,204,0.0,0.0,105172.77680250788,23085.78272057146,1098.6591984235786,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,205,0.0,0.0,104349.84564540234,23135.90881138901,1091.24426384613,0.0,0.0,3687.115499263342,153.5165440660468,0
2010,206,0.0,0.0,103649.55186189049,23186.49051774934,1118.0905220231707,0.0,0.0,1184.8179796867703,49.33101814281888,2502.2975195765716
2010,207,0.0,0.0,103573.62101683798,23237.034493690622,1115.5607250170622,0.0,0.0,1185.1824589539483,49.33101814281888,0
2010,208,0.0,0.0,103498.73815534575,23287.54125335404,1111.1246308354223,0.0,0.0,1236.49565221876,49.40165440216927,0
2010,209,0.0,0.0,103422.96084518364,23337.984020856093,1136.909497784821,0.0,0.07063625935039042,1302.3403443216926,51.0798286384355,0
2010,210,0.0,0.0,103144.13433537137,23388.31592947544,1161.9656990312442,0.0,1.678174236266232,1379.989758840192,53.58741051521796,0
2010,211,0.0,0.0,103068.97612920264,23438.6104889536,1185.512444165962,0.0,2.5075818767824622,1460.436290437712,56.662457080041165,0
2010,212,0.0,0.0,102994.07586755799,23488.867826119025,1200.656357682985,0.0,3.075046564823203,1545.4004888710488,59.95471795932151,0
2010,213,0.0,0.0,102919.951766703,23539.088321849358,1222.511694134881,0.0,3.292260879280349,1631.0000769553885,63.441794113970495,0
2010,214,0.0,0.0,102846.45679420966,23589.272284937215,1243.5795285652587,0.0,3.487076154648985,1723.5439993612379,66.99291752286821,0
2010,215,0.0,0.0,102773.17211599897,23639.41981884282,1264.3987673326244,0.0,3.551123408897721,1811.6108040762251,70.7833030257324,0
2010,216,0.0,0.0,102700.44220379312,23689.531195899246,1284.4650716831177,0.0,3.7903855028641797,1894.006783982271,74.48202036845325,0
2010,217,0.0,0.0,102628.48918252028,23739.606797331424,1303.8660737907787,0.0,3.698717342720856,1976.9350682256952,77.97656929869572,0
2010,218,0.0,0.0,102557.49899779704,23789.64709551848,1322.5067159839239,0.0,3.4945489302424715,2063.461749558242,81.44281247367789,0
2010,219,0.0,0.0,102487.53945973297,23839.65259607807,1340.1393392791506,0.0,3.4662431749821714,2151.7410270482615,85.01931638010045,0
2010,220,0.0,0.0,102416.17098844971,23889.332511749682,1351.1295475976797,0.0,3.5765039064225617,2236.7768988405646,88.67719705448623,0
2010,221,0.0,0.0,101892.90925935085,23938.901617136322,1363.7939634818254,0.0,3.6578806743857837,2322.049242282572,92.24815600487153,0
2010,222,0.0,0.0,101332.24486461714,23988.339252545164,1386.2556144075195,0.0,3.5709589503853034,2407.1486431133735,95.8073837408949,0
2010,223,0.0,0.0,101257.73335166933,24037.73986479496,1391.9637488282006,0.0,3.5592277360233804,2489.7860607119633,99.35839119533945,0
2010,224,0.0,0.0,101183.97800049094,24087.10382495703,1383.5986540396589,0.0,3.5510074544445507,2573.1420604834684,102.82780362077447,0
2010,225,0.0,0.0,101110.96865071465,24136.43149911797,1405.3555357858572,0.0,3.469412425435029,2653.762464471465,106.30229216571088,0
2010,226,0.0,0.0,101042.27891790196,24185.44672379514,1415.4368445415935,0.0,3.4744885449364,2737.5752773628606,109.6892880660579,0
2010,227,0.0,0.0,100427.89743180017,24234.438545061905,1438.0991234282533,0.0,3.3869959003470176,2819.5348762181243,113.16018884721275,0
2010,228,0.0,0.0,100354.58524572052,24283.393935588214,1460.4383440417314,0.0,3.470900781154858,2887.9789555466414,116.58976983416336,0
2010,229,0.0,0.0,100282.63515861765,24332.313563494256,1445.132789553598,0.0,3.429580986950608,2931.5798795553096,119.57227095753474,0
2010,230,0.0,0.0,100212.0882051587,24381.19811701037,1465.2702772247442,0.0,2.9825011233713745,2949.614812400004,121.65018853019697,0
2010,231,0.0,0.0,100142.53507987877,24430.048083702022,1485.3025268117358,0.0,2.0779175726622308,2953.031054750499,122.69803813322855,0
2010,232,0.0,0.0,100073.2777361133,24478.863608919237,1506.0944219610897,0.0,1.0478496030315774,2953.031054750499,122.97133752126815,0
2010,233,0.0,0.0,100004.84759470006,24527.51516175192,1522.9808778264398,0.0,0.2732993880395988,2953.031054750499,122.97133752126815,0
2010,234,0.0,0.0,99529.89777453305,24576.063325109866,1546.5307176767624,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,235,0.0,0.0,99459.67583206217,24624.576577127813,1569.5828118501079,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,236,0.0,0.0,99390.50634223768,24673.055434109658,1561.4115727160925,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,237,0.0,0.0,99322.80167400815,24721.500614513978,1582.0372731734974,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,238,0.0,0.0,99256.70982968343,24769.91290934885,1600.9948900003983,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,239,0.0,0.0,99192.0132536693,24818.293002959923,1618.5172133563078,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,240,0.0,0.0,99127.90005216972,24866.64118166302,1635.4650323053042,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,241,0.0,0.0,99064.26135281216,24914.95767839748,1651.9549106028062,0.0,0.0,2953.031054750499,122.97133752126815,0
2010,242,0.0,0.0,99000.76824069505,24963.242564853,1668.3348129329015,0.0,0.0,940.771961252037,39.176014147079165,2012.259093498462
2010,243,0.0,0.0,98936.98528205958,25011.495699251416,1685.059839975257,0.0,0.0,941.1012508636585,39.176014147079165,0
2010,244,0.0,0.0,98870.75638729296,25058.316801972756,1682.7756057062534,0.0,0.0,984.5646254235626,39.22867486355773,0
2010,245,0.0,0.0,98217.28849351326,25106.216160852407,1703.114404540769,0.0,0.05266071647856661,1037.941980875099,40.648522255478625,0
2010,246,0.0,0.0,98152.35802649967,25153.77549430198,1715.9551770081887,0.0,1.4198473919209,1098.9343471077602,42.69456058285566,0
2010,247,0.0,0.0,97691.05199745165,25201.41591583234,1675.5211382015093,0.0,2.046038327377031,1155.084768917537,45.126997768801125,0
2010,248,0.0,0.0,97628.98530643503,25249.025433136812,1688.6271420504556,0.0,2.4324371859454663,1217.590380931804,47.48876713150291,0
2010,249,0.0,0.0,97568.48710794182,25296.604815462713,1660.6367210727065,0.0,2.3617693627017857,1281.305089303122,50.040660431682234,0
2010,250,0.0,0.0,97508.40042860672,25344.154264854777,1671.6694485037938,0.0,2.5518933001793216,1343.976499532915,52.6741414226977,0
2010,251,0.0,0.0,97450.30094114298,25391.67475581386,1680.540876914802,0.0,2.633480991015464,1404.074215958508,55.29202637123076,0
2010,252,0.0,0.0,97393.48284122084,25439.16691681739,1688.096359782365,0.0,2.6178849485330584,1465.8822793906872,57.823047958511026,0
2010,253,0.0,0.0,97337.56955477144,25486.631191724766,1694.8046906854588,0.0,2.531021587280268,1527.6889499406304,60.39010124549763,0
2010,254,0.0,0.0,97281.06036800562,25534.06728868068,1702.1052133077606,0.0,2.5670532869866034,1597.7556413549728,62.965147903672225,0
2010,255,0.0,0.0,97224.86754804268,25581.47536306278,1709.0965292076467,0.0,2.5750466581745934,1657.98774230441,65.80957804614995,0
2010,256,0.0,0.0,97169.02527198447,25628.855587002152,1715.4809768792381,0.0,2.84443014247773,1716.1201463972825,68.39549540443893,0
2010,257,0.0,0.0,97113.94062591664,25676.208332198126,1721.3517390024485,0.0,2.5859173582889756,1771.71150123651,70.85571569460927,0
2010,258,0.0,0.0,97059.28505635564,25723.53380927619,1726.9237421111034,0.0,2.4602202901703407,1829.5229165865187,73.20557034959789,0
2010,259,0.0,0.0,97004.32805417264,25770.831870734753,1732.9383588978249,0.0,2.3498546549886217,1888.598213454823,75.60272610489214,0
2010,260,0.0,0.0,96950.14035691772,25818.10289399233,1738.1185072653957,0.0,2.3971557552942557,1946.8066440808527,78.05138049169764,0
2010,261,0.0,0.0,96895.0973548492,25865.346460014618,1744.1129992116785,0.0,2.4486543868055057,2004.943883427354,80.48343906543198,0
2010,262,0.0,0.0,96840.99405769586,25912.563029757464,1749.1611366924956,0.0,2.4320585737343334,2056.8529721978293,82.90948904358339,0
2010,263,0.0,0.0,96787.5963825799,25959.752949415262,1753.4956873794142,0.0,2.426049978151406,2110.0651086247126,85.13242494012708,0
2010,264,0.0,0.0,96734.2192616113,26006.916229331116,1758.0433689319739,0.0,2.2229358965436825,2164.1068878141064,87.35226181392045,0
2010,265,0.0,0.0,96680.64206492637,26054.05277168639,1762.829742045684,0.0,2.2198368737933665,2217.304466755555,89.59828562053305,0
2010,266,0.0,0.0,96627.08188523787,26101.16258509101,1767.602878092005,0.0,2.2460238066126004,2271.4895278657223,91.82280198129764,0
2010,267,0.0,0.0,96572.66613242573,26148.245250376036,1773.2377360156722,0.0,2.224516360764599,2326.491238121208,94.07451131853728,0
2010,268,0.0,0.0,96463.75855289919,26195.274053728095,1778.349492038879,0.0,2.2517093372396357,2379.995727934705,96.35874415703259,0
2010,269,0.0,0.0,96410.91893305146,26242.27648245483,1782.4210357559461,0.0,2.2842328384953197,2408.814312499909,98.60172705721808,0
2010,270,0.0,0.0,96358.84360545671,26289.252911506912,1785.751438979672,0.0,2.242982900185495,2438.7197156728857,100.03575929569193,0
2010,271,0.0,0.0,96307.32747468073,26336.20361528524,1789.3241635098789,0.0,1.4340322384738415,2479.6451469548115,101.3245283829214,0
2010,272,0.0,0.0,96256.00447922117,26383.128688729896,1792.8660156273838,0.0,1.2887690872294733,2532.1074965731254,102.93790524741802,0
2010,273,0.0,0.0,96204.73680217785,26430.028159216614,1796.0551691742655,0.0,1.6133768644966184,2584.171853742568,104.99746138221289,0
2010,274,0.0,0.0,96153.77011089085,26476.902174556875,1798.5058328064724,0.0,2.059556134794879,2636.7522688417166,107.14366410751185,0
2010,275,0.0,0.0,96102.91878935657,26523.75079156425,1800.7717413355933,0.0,2.1462027252989637,2688.862798116062,109.32591583508781,0
2010,276,0.0,0.0,96052.71395429595,26570.57432742651,1802.3341155835185,0.0,2.182251727575956,2689.4843838410534,111.50098705635043,0
2010,277,0.0,0.0,96003.01724083879,26617.37303149624,1803.3823780595328,0.0,2.175071221262616,2690.1052840271573,112.00637187544878,0
2010,278,0.0,0.0,95953.62496241891,26664.14705326818,1805.798536202582,0.0,0.5053848190983514,2700.5430855115005,112.13923598751406,0
2010,279,0.0,0.0,95904.44166847743,26710.896495441866,1808.3886120854208,0.0,0.13286411206527654,2725.1552488574025,112.50703024229533,0
2010,280,0.0,0.0,95855.30498462866,26757.62138111336,1810.7226017875873,0.0,0.36779425478126854,2757.855526572871,113.38644221536912,0
2010,281,0.0,0.0,95806.22976188951,26804.321740659052,1812.5072697531712,0.0,0.8794119730737892,2777.5237878434014,114.64202367979166,0
2010,282,0.0,0.0,95757.16956518969,26850.997581690695,1813.9291706730962,0.0,1.2555814644225542,2787.71096440562,115.55932912753643,0
2010,283,0.0,0.0,95707.95749956783,26897.64883000134,1815.885645281407,0.0,0.9173054477447657,2790.732614670167,116.09400875771897,0
2010,284,0.0,0.0,95658.63760640624,26944.275432975635,1818.3725626634102,0.0,0.5346796301825405,2791.065515777303,116.31118538948405,0
2010,285,0.0,0.0,95609.30999327471,26990.877387075518,1821.214927621674,0.0,0.21717663176508512,2791.065515777303,116.33781747805492,0
2010,286,0.0,0.0,95559.90355480416,27037.454653904246,1824.3578176399428,0.0,0.02663208857086088,2791.065515777303,116.33781747805492,0
2010,287,0.0,0.0,95510.77253071983,27084.007368728024,1827.2557550408615,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,288,0.0,0.0,95461.81630781385,27130.535617487058,1829.9911477290746,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,289,0.0,0.0,95413.14294485569,27177.03953909545,1832.444587822154,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,290,0.0,0.0,95364.62924794156,27223.51921207131,1834.7509733685822,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,291,0.0,0.0,95316.25494936747,27269.974704995915,1836.9313904346686,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,292,0.0,0.0,95268.09758596864,27316.40612446153,1838.8996446220365,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,293,0.0,0.0,95220.10609333753,27362.813552025527,1840.7114600023679,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,294,0.0,0.0,95172.21616111613,27409.197037716942,1842.4382895187473,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,295,0.0,0.0,95124.54046294386,27455.556686801458,1843.9532784554397,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,296,0.0,0.0,95076.91057812276,27501.892521977104,1845.4348295681214,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,297,0.0,0.0,95028.80592995427,27548.178062792136,1846.175114615866,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,298,0.0,0.0,94861.15340228425,27594.4071984551,1848.1743163040028,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,299,0.0,0.0,94665.35963460406,27640.44743999533,1845.9742373827967,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,300,0.0,0.0,94128.48213888677,27686.316467592507,1848.0768877992202,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,301,0.0,0.0,94047.64367815487,27732.145406009953,1850.1311028295336,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,302,0.0,0.0,94000.25888183687,27777.95065598048,1788.2094626363669,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,303,0.0,0.0,93953.06654110874,27823.732312090557,1785.9556322231224,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,304,0.0,0.0,93905.9890667118,27869.490430888334,1787.4585473112193,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,305,0.0,0.0,93859.08015825665,27915.225095247108,1788.8006601903048,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,306,0.0,0.0,93812.31223526741,27960.936374518278,1790.012308534485,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,307,0.0,0.0,93765.63248488192,28006.62431216157,1791.151081651321,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,308,0.0,0.0,93718.97064693434,28052.288917191912,1792.296826821707,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,309,0.0,0.0,93672.41522965833,28097.930242014438,1793.348884973355,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,310,0.0,0.0,93625.99653926228,28143.548353891074,1794.2739846991676,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,311,0.0,0.0,93579.67337011965,28189.14329988243,1795.1182956736673,0.0,0.0,2791.065515777303,116.33781747805492,0
2010,312,0.0,0.0,93533.37901209347,28234.715094344643,1795.956866661899,0.0,0.0,805.2386383432365,33.5641371384159,1896.3559176181514
2010,313,0.0,0.0,93487.0805788473,28280.263735511508,1796.9611426497747,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,314,0.0,0.0,93440.7691251831,28325.789217231533,1798.0068847961136,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,315,0.0,0.0,93394.41805252292,28371.291520313607,1799.1240026002483,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,316,0.0,0.0,93348.05343759804,28416.770638350667,1800.2800188210006,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,317,0.0,0.0,93301.7346931917,28462.226588206697,1801.4087167486364,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,318,0.0,0.0,93105.14227947759,28507.585711628235,1802.501050985431,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,319,0.0,0.0,92924.91849890145,28552.856028290746,1803.549515755479,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,320,0.0,0.0,92867.8540473245,28598.097916738992,1786.4120517732895,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,321,0.0,0.0,92821.90185696974,28643.316824934755,1769.9760778845662,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,322,0.0,0.0,92776.03115972866,28688.51279305915,1769.5402728250494,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,323,0.0,0.0,92730.24651461605,28733.685863527913,1770.3850260568174,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,324,0.0,0.0,92684.5329311709,28778.83607140741,1771.1755375774608,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,325,0.0,0.0,92638.89320781718,28823.963453135573,1771.9085638798074,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,326,0.0,0.0,92593.22904747805,28869.06799696078,1772.6933297844032,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,327,0.0,0.0,92547.61022191151,28914.14972533645,1773.453049061883,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,328,0.0,0.0,92502.09348619789,28959.208688539402,1774.1234124936498,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,329,0.0,0.0,92456.65942145801,29004.244927326035,1774.7292707238594,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,330,0.0,0.0,92253.58071045588,29049.181158178002,1775.2948577992163,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,331,0.0,0.0,92208.35421434806,29094.09476760007,1775.8017125006102,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,332,0.0,0.0,92163.19567707005,29138.98578913471,1755.0281212408174,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,333,0.0,0.0,92118.03919591404,29183.854224015908,1755.507945560955,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,334,0.0,0.0,92072.38805197598,29228.539069084614,1751.4445093243924,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,335,0.0,0.0,91946.1351837902,29273.32233373366,1751.9027391318916,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,336,0.0,0.0,91901.1696580901,29318.083106421403,1752.2886286228288,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,337,0.0,0.0,91856.2794163479,29362.8214242801,1741.6679537361038,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,338,0.0,0.0,91811.06555267877,29407.40611352531,1738.5263292602863,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,339,0.0,0.0,91672.26347165184,29452.04925162643,1738.606587753785,0.0,0.0,805.2386383432365,33.5641371384159,0
2010,340,0.0,0.0,91585.79748221405,29496.653628044645,1738.7649759548817,0.0,0.0,805.2386383432365,33.5641371384159,0
