year,j_day,actual,calculated,difference,delta,runoff,evaporation,transpiration,drainage
,,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O
2009,292,0.0,-7.105427357601002e-15,7.105427357601002e-15,-3.931107087411675,0.0,0.6570386307452414,0.0,3.2740684566664267
2009,293,0.0,9.658940314238862e-15,-9.658940314238862e-15,-0.7654414024981406,0.0,0.7654414024981503,0.0,0.0
2009,294,2.54,2.540000000000009,-8.881784197001252e-15,2.149208529302399,0.0,0.39079147069761005,0.0,0.0
2009,295,9.398,9.397999999999985,1.4210854715202004e-14,8.370567288907836,0.06718276419245633,0.9602499468996933,0.0,0.0
2009,296,23.368,23.36800000000001,-1.0658141036401503e-14,17.565987560850346,5.584622228374895,0.2173902107747715,0.0,0.0
2009,297,15.24,15.23999999999998,1.9539925233402755e-14,11.64420975451526,3.202481805867348,0.39330843961737333,0.0,0.0
2009,298,0.762,0.7619999999999898,1.021405182655144e-14,-7.8153828641469545,0.0,0.644611365908232,0.0,7.932771498238712
2009,299,0.762,0.7620000000000147,-1.4654943925052066e-14,-17.504887438235755,0.0,0.7057961308682034,0.0,17.561091307367565
2009,300,4.318,4.3180000000000085,-8.881784197001252e-15,-7.843059120037196,0.0,0.5228369815784237,0.0,11.638222138458781
2009,301,0.0,-1.2628786905111156e-14,1.2628786905111156e-14,-0.8124301318559901,0.0,0.6958549621502669,0.0,0.11657516970571061
2009,302,0.0,-3.913536161803677e-15,3.913536161803677e-15,-0.6125923116625529,0.0,0.5527330174090973,0.0,0.059859294253451684
2009,303,22.352,22.351999999999997,3.552713678800501e-15,13.701293103227698,4.352693008229059,0.5064770630496778,0.0,3.791536825493562
2009,304,0.508,0.508000000000001,-9.992007221626409e-16,-0.24548466266276137,0.0,0.7534846626627624,0.0,0.0
2009,305,0.0,-2.1649348980190553e-15,2.1649348980190553e-15,-0.46134947440882,0.0,0.46134947440881785,0.0,0.0
2009,306,0.0,0.0,0.0,-16.7861015269078,0.0,0.5427936061333418,0.0,16.24330792077446
2009,307,0.0,-3.552713678800501e-15,3.552713678800501e-15,-0.5302479410879073,0.0,0.5302479410879037,0.0,0.0
2009,308,0.0,-2.220446049250313e-16,2.220446049250313e-16,-0.5377142768413989,0.0,0.5377142768413987,0.0,0.0
2009,309,0.0,-8.493206138382448e-15,8.493206138382448e-15,-0.46107575354139385,0.0,0.46107575354138536,0.0,0.0
2009,310,0.0,3.697042672001771e-14,-3.697042672001771e-14,-0.42327266327515645,0.0,0.4232726632751934,0.0,0.0
2009,311,0.0,-1.8984813721090177e-14,1.8984813721090177e-14,-0.5001915785345545,0.0,0.5001915785345356,0.0,0.0
2009,312,0.0,-8.104628079763643e-15,8.104628079763643e-15,-0.6095398071408056,0.0,0.6095398071407975,0.0,0.0
2009,313,0.0,-7.438494264988549e-15,7.438494264988549e-15,-0.6039402761180952,0.0,0.6039402761180878,0.0,0.0
