year,j_day,transpiration,soil_water,evaporation,percolation,temperature,NO3,NH4,active_N,stable_N,nitrification,volatilization,denitrification,nitrification_volatilization,N_trans,NO3_percolation,NH4_percolation,soil_C_percent,total_CO2_C_loss,total_carbon,M_d,fr_tillage,water_fac,active,slow,passive
,,mm H2O,mm H2O,mm H2O,mm H2O,ºC,kg,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg,kg,%,kg/ha,kg/ha,,,,kg/ha,kg/ha,kg/ha
2009,258,0.0,44.89247532229246,0.006968099022497318,0.0,14.639858882320368,35.84377972577225,0.9207168483149974,0.0,0.0,0.06086882699418779,3.00875282052212e-08,0,0.060868857081715994,0.0,0,0,0.008138234469854903,67.70033283508063,15869.557216217061,0.25382142019347936,0.0,0.9964158440764154,5316.172157966952,5549.130325126701,5004.254733123408
2009,259,0.0,44.88572023871353,0.006755083578931269,0.0,14.837271686222971,35.904859927006235,0.8596366168130185,0.0,0.0,0.061080201233987,3.026799198967877e-08,0,0.061080231501978985,0.0,0,0,0.008170212265584542,68.73332755055283,15931.913917889855,0.2541781909858177,0.0,0.9961906746237844,5333.831204849196,5593.466479947013,5004.616233093647
2009,260,0.0,44.879712256404424,0.006007982309105161,0.0,14.128383300518436,35.94943956557857,0.8150569563126919,0.0,0.0,0.044579638572335815,2.1927990816095234e-08,0,0.044579660500326634,0.0,0,0,0.008190686713101362,44.05325689635089,15971.839090547654,0.25449574463904334,0.0,0.9959904085468142,5344.731220165393,5622.255289211115,5004.852581171146
2009,261,0.0,44.87388124011189,0.005831016292533454,0.0,13.697253030966712,35.98568684193006,0.778809662196778,0.0,0.0,0.03624727635148924,1.7764424616626574e-08,0,0.03624729411591386,0.0,0,0,0.008212890980769164,47.808488732605824,16015.137412499873,0.2548041617122821,0.0,0.9957960413370631,5356.276813095265,5653.748340839575,5005.112258565033
2009,262,0.0,44.868076533722295,0.005804706389593503,0.0,13.577887980527821,36.01885911650421,0.7456373713779125,0.0,0.0,0.03317227457415058,1.6244714910541382e-08,0,0.033172290818865496,0.0,0,0,0.00824014442750426,58.72602491862,16068.281633633309,0.2551113994416017,0.0,0.9956025511240765,5370.085992286544,5692.760195543502,5005.435445803262
2009,263,0.0,44.86234779550774,0.005728738214557361,0.0,13.244473639628826,36.04699160946382,0.7175048646735979,0.0,0.0,0.02813249295960835,1.3744706276446537e-08,0,0.028132506704314626,0.0,0,0,0.008263287386610418,49.91863588469832,16113.410403890313,0.2554148238127116,0.0,0.9954115931835913,5381.440315769019,5726.255563643554,5005.714524477741
2009,264,0.0,44.85772420874599,0.004623586761748153,0.0,13.295508462563589,36.074567585923525,0.6899288747340966,0.0,0.0,0.027575976459708388,1.3479792922135528e-08,0,0.027575989939501312,0.0,0,0,0.008290331971385985,58.385966392212225,16166.147344202669,0.2556598638225064,0.0,0.9952574736248664,5394.3478281947155,5765.75430374449,5006.045212263464
2009,265,0.0,44.8537705363578,0.003953672388194152,0.0,13.251135609716469,36.100654313861206,0.6638421340470146,0.0,0.0,0.026086727937679154,1.2749402787850603e-08,0,0.02608674068708194,0.0,0,0,0.008316312204826223,56.148245618607916,16216.808799411137,0.25586950630593547,0.0,0.99512568454526,5406.348969659869,5804.091851856913,5006.367977894354
2009,266,0.0,44.850683772484,0.00308676387380163,0.0,13.298496479905992,36.126189775273495,0.6383066601492259,0.0,0.0,0.02553546141229121,1.2485497547866274e-08,0,0.02553547389778876,0.0,0,0,0.008342818573988272,57.34638112649244,16268.49621927713,0.25603324940185684,0.0,0.9950227924161332,5418.21191374004,5843.582082142227,5006.702223394865
2009,267,0.0,44.84603831033624,0.004645462147758869,0.0,13.52170200820103,36.15281206528387,0.6116843570980774,0.0,0.0,0.026622290010372713,1.3040775745868165e-08,0,0.026622303051148457,0.0,0,0,0.008371552761464016,62.23608663436407,16324.527884854833,0.2562797892581798,0.0,0.9948679436778747,5430.6601390835895,5886.797767578697,5007.069978192546
2009,268,0.0,52.77679979388149,0.004694287417279561,0.0,13.694479175116776,39.168143146056515,0.6541671773715564,0.0,0.0,0.02033328992294169,1.3318273343409054e-08,0.0014964511913933302,0.020333303241215035,0.0,0,0,0.008458505658512125,188.5699092039934,16494.086034098647,0.7729825764788445,0.0,0.7407733402039505,5467.012425697503,6018.8731703482135,5008.200438052929
2009,269,0.0,44.996988062008164,0.003012813155359617,7.776798918717963,13.490275179874308,36.88504298212206,0.5346596238793169,0.0,0.0,0.027108865062507623,1.3210469031625642e-08,0,0.027108878272976655,0.0,2.310209028996963,0.09239867521926277,0.008481285994485506,49.600004389516386,16538.507689246737,0.24833820874215737,0.0,0.9998996020669388,5475.500181346139,6054.496836706173,5008.510671194424
