pen_id,sim_day,num_animals,animal_types,housing_type,bedding_type,handler_type,separator_type,treatment_type,manure__U,manure__TAN_s__g/L,manure__MN,manure__Mkg,manure__TSd__kg,manure__VSd__kg,manure__VSnd__kg,manure__WIP_frac,manure__WOP_frac,manure__p_excrt_manure__kg,manure__p_frac,manure__K_manure__kg,manure__CH4_manure,handler__urea__g/L,handler__TAN_s__g/L,handler__manure_nitrogen__kg,handler__TSd__kg,handler__VSd__kg,handler__VSnd__kg,handler__VS_total__kg,handler__p_excrt_manure__kg,handler__K_manure__kg,handler__CH4_floor__kg/day,handler__CO2_floor__kg/day,handler__raw_manure__kg,handler__cleaning_water__L,handler__total_bedding_mass__kg,handler__total_water_volume_in_milking_center__L,handler__total_daily_mass__kg_or_L,rp__urea__g/L,rp__TAN_s__g/L,rp__manure_nitrogen__kg,rp__TSd__kg,rp__VSd__kg,rp__VSnd__kg,rp__VS_total__kg,rp__p_excrt_manure__kg,rp__K_manure__kg,rp__raw_manure__kg,rp__cleaning_water__L,rp__total_bedding_mass__kg,rp__total_water_volume_in_milking_center__L,rp__total_daily_mass__kg_or_L,sep__TAN_s__g/L,sep__manure_nitrogen__kg,sep__TSd__kg,sep__VSd__kg,sep__VSnd__kg,sep__VS_total__kg,sep__p_excrt_manure__kg,sep__K_manure__kg,sep__total_daily_mass__kg_or_L,sep__wet_weight_of_final_solids__kg,sep__final_solids_dry_content__kg,sep__TS_solid__kg,sep__VS_solid__kg,sep__N_solid__kg,sep__TAN_solid__kg,sep__P_solid__kg,sep__K_solid__kg,sep__TS_liquid__kg,sep__VS_liquid__kg,sep__N_liquid__kg,sep__TAN_liquid__kg,sep__P_liquid__kg,sep__K_liquid__kg,sep__TS_DM_effluent__kg,sep__final_daily_volume__kg,tx__TAN_s__g/L,tx__manure_nitrogen__kg,tx__TSd__kg,tx__VSd__kg,tx__VSnd__kg,tx__VS_total__kg,tx__p_excrt_manure__kg,tx__K_manure__kg,tx__total_daily_mass__kg_or_L,tx__final_volume
1,79,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,80,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,81,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,82,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,83,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,84,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,85,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,86,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,87,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,88,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,89,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,90,670,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.65,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507190,16750.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154600.0
1,91,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,92,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,93,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,94,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,95,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,96,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,97,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,98,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,99,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,100,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,101,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,102,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,103,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,104,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,105,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,106,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,107,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,108,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,109,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,110,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,111,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,112,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
1,113,669,"HeiferI, HeiferII",open air barn,organic,flush_system,rotary_screen,storage_pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.64,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506433,16725.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084220.0
