year,runoff,drainage,erosion,ET,manure_applied,manure_N_applied,manure_P_applied,N_runoff,P_runoff,N_drainage,P_drainage,N_erosion,P_erosion,yield,N_yield,P_yield
,mm H2O,mm H2O,ton / ha,mm H2O,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2040,2165.6655850494517,3370.506568970411,15.510307070589803,2505.707401152087,91.23833755605087,33478.823680959424,16500.0,96.76953003491597,2897.680900862844,0.0,0.0,50.87503769158127,212.9160121296613,21049.78958665359,928.1160053877146,36.44476122233807
2041,1163.6636258966644,1737.5580968487657,8.080955793449249,2272.2009984031556,21.564116372079994,7913.433768130737,3900.0,165.40352391108263,2043.4329125731272,0.0,0.0,16.35442909772244,89.42978273509644,12002.600590761416,500.5084440097902,24.057513796108807
2042,1001.672214915429,1678.3686918770532,7.146390071972838,2263.525380957494,1.6587283219235462,608.7352606959379,300.0,126.07556029586395,2010.9244274116295,0.0,0.0,28.13645318074552,168.67120294835468,18131.80774210953,821.5751272902962,29.087512338011013
2043,1939.5676132517856,1772.789817749508,16.104546525606658,2608.5532892499855,109.47243739022602,40177.20685648003,19800.0,159.60223149617647,2428.1956208977567,0.0,0.0,38.867550579487975,168.43793945486902,12655.366339202772,527.8531816240037,25.3179571241912
2044,1673.7175445220084,2466.887598594935,10.084856114257994,2203.6470298187155,68.00319725354484,24959.018393184597,12300.0,217.34692679826628,2705.8719438667667,0.0,0.0,57.12223613785759,220.2111585491491,18559.773259595295,817.7254265522214,32.250452265274134
2045,1157.2968382008125,1604.7422471086334,7.861849493176663,2378.0924382260873,3.317036386167368,1217.5489340076404,600.0,100.39658295362663,2059.8078900065084,0.0,0.0,14.323295568923188,66.24301494889927,15576.771424706989,649.683739699644,31.216431638550805
2046,2272.7846629347023,3276.6890298751714,15.684709995627925,2415.446820446344,1.6584762733878415,608.7822411412909,300.0,260.4761602520018,2573.1218613235283,0.0,0.0,40.75704632850681,264.67772211770006,16996.980716506525,769.4402256054482,27.406707442560574
2047,2163.8930142375298,3363.8052242951007,15.22226091520476,2508.6831563395763,97.84740549234219,35918.65259595945,17700.0,126.944521183744,3203.633190233413,0.0,0.0,32.78611953640536,171.16544960698724,11619.47827533387,484.6596094040975,23.245160237178325
2048,1171.8475524194369,1782.963028526072,8.750149603036494,2213.0671370454875,58.04327648544224,21308.013991655083,10500.0,196.66946122339908,2328.3358629353347,0.0,0.0,47.27558054865806,187.94239771007847,20691.95713811255,913.5400253594037,35.710045628129
2049,990.7336047509757,1591.6718481386313,7.535747698095968,2383.527311863907,19.899574709689517,7305.801505058029,3600.0,71.819687903384,2305.7413794340173,0.0,0.0,20.379500191110367,104.86990699445363,12199.957257176287,508.8515563692203,24.54022573913202
2050,1949.8071850092972,1840.5221897466497,15.942011931879357,2479.808601988396,1.6582626648671157,608.8238769931651,300.0,206.41495442069223,2676.71699533079,0.0,0.0,51.381268402101135,343.8690486688228,16311.246867871485,729.7007006858147,27.311300183394454
2051,1651.8091436108552,2402.4591356290043,10.45857749608211,2321.094421242375,77.93634825614578,28615.120801774206,14100.0,120.25566549052152,2897.60053028355,0.0,0.0,24.161379632369755,123.28260050716608,10360.917073540586,432.0502407469079,20.80025436657604
2052,1178.522669033723,1722.1723925652432,6.955123835729259,2230.0361563874453,0.0,0.0,0.0,100.99325711843242,2219.7646781140443,0.0,0.0,7.628497492780791,53.79061751893033,25444.781897071094,1111.3806555323915,45.28412233906748
2053,2229.523813764621,3190.374771143108,16.42536635763387,2561.213451307921,3.3161735030464334,1217.7179702193566,600.0,71.9620945329974,2713.6839153855326,0.0,0.0,23.70631201844374,193.14900908283167,11343.704915314112,473.03249059957966,22.73290043864293
2054,2182.105506438924,3455.3714486069334,14.982116303850473,2405.5274852061248,1.6580525146974885,608.8657515828063,300.0,217.6111576770046,3257.907610183362,0.0,0.0,25.078845346479543,259.9672500788892,18405.865863707073,830.9645479282592,29.967790258060333
2055,1159.3108425073594,1701.3807002585324,9.354054608247091,2321.342194410432,59.68851008157366,21919.43636166696,10800.0,74.72262474246551,2428.7740021230343,0.0,0.0,15.70038965688833,107.33830675266766,11393.383262532334,475.10408157249003,22.82935132401107
2056,1000.9885610285179,1651.5877070841825,7.0997227475684745,2293.110679976111,63.00261712303984,23137.547552900785,11400.0,106.591474793259,2441.623701609027,0.0,0.0,35.08353189742734,176.47999448636284,19699.700446582654,867.9525283472599,34.17711199415737
2057,1940.0189647573027,1776.851537147987,16.820312074621206,2608.825521134615,28.1840475034191,10351.271623441602,5100.0,119.14281084598554,2653.6519206727603,0.0,0.0,27.42483399290823,181.55222588615612,13969.93789627853,582.6668802916103,28.051010886840366
2058,1672.6751561585438,2485.340223264628,9.958723335026475,2168.314968787581,1.6578559444957148,608.9041233846211,300.0,92.73896092034164,3027.595757184873,0.0,0.0,28.65481388363956,246.4748018225104,16157.535144697773,720.2288922323589,27.37886821905973
2059,1164.7094165177111,1627.104630979195,8.172548478522007,2353.8019922369444,62.997195935587975,23138.613973680487,11400.0,120.9702684775068,2277.719112175642,0.0,0.0,16.33332292999667,89.67059850243274,12403.809436637443,517.3683568182598,24.862688810885174
2060,2240.8427995036077,3274.8559941335666,15.869187262359643,2453.255025964052,58.02215585654967,21312.18717385693,10500.0,132.22750255792212,2973.8138551639195,0.0,0.0,55.21492129731721,320.9092350871576,18918.51908774273,836.6356019817986,32.47008694225504
2061,2162.344526989148,3324.8230270014865,15.671230851650119,2552.207231147084,29.838602554320744,10960.819294748911,5400.0,74.83764738002196,3618.144621419429,0.0,0.0,31.071058293849912,207.36101015303626,13668.929504756274,570.1161731543006,27.4380291738642
2062,1177.016191542455,1771.7488179745217,8.768791419880705,2206.809439367601,1.6576724106273952,608.9394907281675,300.0,50.54214753790428,2481.419015758708,0.0,0.0,27.12000072262877,230.31216762256685,15571.146921613108,694.76573072119,26.243340458457983
2063,997.3975327060263,1600.8266765657338,7.125147746979661,2396.1115554921494,62.99019706278269,23139.941693199653,11400.0,65.25200947314738,2570.5376778257532,0.0,0.0,16.86609641372008,91.22435980090182,11036.368947154482,460.329832781357,22.078353045946102
2064,1944.4630839716015,1813.827110746067,14.46529313778839,2494.7949270431372,0.0,0.0,0.0,90.19272129377066,2730.286229713214,0.0,0.0,15.67693680037916,141.99015116048545,21456.556435006794,935.1646083689913,38.376252853807976
2065,1666.7795969389867,2422.3582728662823,11.721958971570148,2290.8971669149996,23.205132485037623,8525.548302330637,4200.0,63.898954212102026,3164.3633458687154,0.0,0.0,17.96005903692692,158.58576575049955,14943.626648197722,623.1492294273673,30.00902286366353
2066,1171.0161373349533,1640.5338571283833,7.290611647903489,2308.0773184077034,1.6574842509052685,608.971890912729,300.0,64.02413253421537,2383.744967122612,0.0,0.0,13.37448289420265,151.14046799096477,15186.929093767467,676.8620478112404,25.741567292540637
2067,2263.728098983882,3193.306378928853,15.85452209740736,2537.6298522729817,61.32564445630373,22532.16958147355,11100.0,139.0517759385062,3056.132627408663,0.0,0.0,26.368845118504254,202.98815188023195,9985.252137873686,416.3850140177173,19.98639372228191
2068,2174.0700284422037,3331.7141447674026,13.567838863869666,2525.4060174275924,0.0,0.0,0.0,80.39925991706122,3704.6234965338126,0.0,0.0,15.356928873728751,165.32560124315603,20989.06430441831,914.3002719855147,37.597636225412856
2069,1117.5863672335615,1578.6175514530764,8.734626736050183,2048.0484105155224,6.629313980418141,2435.989574554543,1200.0,40.38123777517099,2456.7179203190512,0.0,0.0,11.039938096461178,110.24510099211571,14172.064654694974,590.9750957182831,28.38238884141938
